(0.9910103694650548-6.230201879347717e-13j),(1.8812489006804486e-12-2.8768164048108923e-13j),0j,0j
(7.523055270279133e-11+3.3831741070326964e-13j),(0.024881290637174536-5.479109692082201e-13j),0j,0j
0j,0j,(0.024881275951730408-5.487432207744454e-13j),(-2.7588635537609663e-08+2.9268877434144865e-13j)
0j,0j,(5.589926890631511e-07+2.8824695958620517e-13j),(0.9910096967406186-6.21248730240263e-13j)
