(0.9943757922704302-3.7221225373648547e-13j),(1.878249194873831e-09-3.752898031251871e-13j),0j,0j
(4.94145194657471e-08-2.298224043026792e-13j),(0.0999545612354143-6.231160849084567e-13j),0j,0j
0j,0j,(0.09995088608388089-6.231481479366482e-13j),(-6.710770127973596e-06-2.570855574137849e-13j)
0j,0j,(3.411852739595473e-05-1.1368112420253874e-13j),(0.9943225970335471-3.725732528133533e-13j)
