0j,(0.0014563847489388539+0.23869634165895662j),0j,(0.0011021550176254055+0.19099433393914975j),0j,(0.00046518049133425024+0.08370622019976223j),0j,(0.00013667437511592678+0.025315485447199138j),0j,(3.083131178109445e-05+0.005847547291576884j),0j,(5.646801530548314e-06+0.0010927769001654953j),0j,(8.706775705545481e-07+0.00017148399093713733j),0j,(1.159332117149108e-07+2.3193618745715806e-05j),0j,(1.3584607982106556e-08+2.7563781624830864e-06j),0j,(1.421328937675571e-09+2.9213299715103855e-07j),0j,(1.343304318367264e-10+2.7939005399131455e-08j),0j,(1.1576499017872953e-11+2.4343932992645096e-09j),0j,(9.168511123158294e-13+1.94791613333109e-10j),0j,(6.71743395974863e-14+1.4409765023855865e-11j),0j,(4.57867353492456e-15+9.911380313067716e-13j),0j,(2.9175959934500317e-16+6.370125264449225e-14j),0j,(1.7454571307691205e-17+3.8421238750322095e-15j),0j,(9.840585239534321e-19+2.182997662466184e-16j),0j,(5.245736539635764e-20+1.1723480935376862e-17j),0j,(2.651905912069234e-21+5.968812471692025e-19j),0j,(1.2747869946082132e-22+2.888826728230994e-20j),0j,(5.841107021106139e-24+1.3323493925598865e-21j),0j,(2.556527211341195e-25+5.868713744614353e-23j),0j,(1.1646917037186514e-26+2.4621118461499e-24j),0j,(-3.957365584407293e-26+6.010607796852844e-25j),0j,(1.567267668083911e-24-1.962184841263078e-23j),0j,(-5.60405128655096e-23+7.015659661598853e-22j),0j,(1.822028677306724e-21-2.2803341318880723e-20j),0j,(-5.361333390798856e-20+6.707978934424432e-19j),0j,(1.4195799393274462e-18-1.7756351899959758e-17j),0j,(-3.358401429168094e-17+4.1995400680444977e-16j),0j,(7.036361073910623e-16-8.796167742287774e-15j),0j,(-1.2910751549998079e-14+1.613522439471263e-13j),0j,(2.0449696524765857e-13-2.555001087659263e-12j),0j,(-2.743255959931506e-12+3.426531230763854e-11j),0j,(3.03582579494725e-11-3.7909972613148033e-10j),0j,(-2.667489460676016e-10+3.330215400783053e-09j),0j,(1.7515421467837053e-09-2.1861919785161033e-08j),0j,(-7.694018117062827e-09+9.601162287354755e-08j),0j,(1.7235051606460616e-08-2.1502417267829244e-07j)
(0.0014563847489389838-0.23869634165895715j),0j,(0.002233338561161871-0.33080562742970054j),0j,(0.0013180645427218-0.18716803679128527j),0j,(0.0004847509002672867-0.06697651539721623j),0j,(0.0001295663767630476-0.01754207969592338j),0j,(2.7203217367134617e-05-0.0036242072004231715j),0j,(4.703038911569371e-06-0.0006182721587327277j),0j,(6.910859218656345e-07-8.982515106498944e-05j),0j,(8.830307214343505e-08-1.136440078498216e-05j),0j,(9.980871435966378e-09-1.2733278216715745e-06j),0j,(1.0114266316846881e-09-1.2802741807956918e-07j),0j,(9.288558906660175e-11-1.167445690502907e-08j),0j,(7.799118306041228e-12-9.739169930043598e-10j),0j,(6.031553490989475e-13-7.487212411701174e-11j),0j,(4.3232976320500696e-14-5.3372091968112074e-12j),0j,(2.8875870553188203e-15-3.5465790032945823e-13j),0j,(1.8055637777774198e-16-2.2070333881812677e-14j),0j,(1.0612592448290084e-17-1.2914203631055301e-15j),0j,(5.884740884313275e-19-7.130788599876475e-17j),0j,(3.0883328278762767e-20-3.7273497746826575e-18j),0j,(1.5383667154214788e-21-1.8496652477542838e-19j),0j,(7.292205897856942e-23-8.736387453319975e-21j),0j,(3.297153554518579e-24-3.936648839928487e-22j),0j,(1.4250680675179128e-25-1.695886875812846e-23j),0j,(5.772302302919094e-27-6.998309582957076e-25j),0j,(5.238678339805677e-27-2.70491366333591e-26j),0j,(-1.804995006034575e-25-2.4919966836539732e-26j),0j,(5.916721883549482e-24+7.81705293911758e-25j),0j,(-1.7542765313027877e-22-2.316220922316569e-23j),0j,(4.678120684036053e-21+6.172118341149342e-22j),0j,(-1.1141243183615522e-19-1.4687833631715972e-20j),0j,(2.3488540612183033e-18+3.093992160834202e-19j),0j,(-4.3350700442232676e-17-5.7052282925590335e-18j),0j,(6.904123087268383e-16+9.077572952585338e-17j),0j,(-9.309234312599316e-15-1.2227134435369871e-15j),0j,(1.0351548263022051e-13+1.3580735635092267e-14j),0j,(-9.136272773382852e-13-1.1971298593683747e-13j),0j,(6.023895584897563e-12+7.88195614855279e-13j),0j,(-2.6560386751235945e-11-3.4695762422417564e-12j),0j,(5.968862583017482e-11+7.781450865118009e-12j),0j
0j,(0.0022333385611619616+0.33080562742969993j),0j,(0.0016919817826341825+0.26469545149592627j),0j,(0.0007152242374368077+0.11600674618023872j),0j,(0.0002104566987716386+0.03508419405185164j),0j,(4.754207326831267e-05+0.008103988440735697j),0j,(8.7187246808386e-06+0.001514455275357937j),0j,(1.3459547627753078e-06+0.00023765580963197876j),0j,(1.7941851905895289e-07+3.214350960455294e-05j),0j,(2.104559696016713e-08+3.820001386089072e-06j),0j,(2.204124026335516e-09+4.048603856883755e-07j),0j,(2.0850627093345062e-10+3.872001966946401e-08j),0j,(1.79847365406439e-11+3.3737689335305165e-09j),0j,(1.4255715942790047e-12+2.699571367173926e-10j),0j,(1.045298334023968e-13+1.997015468551078e-11j),0j,(7.130305446779806e-15+1.3735948222995713e-12j),0j,(4.546860567828616e-16+8.828205896014796e-14j),0j,(2.7220830618899255e-17+5.3247083192838255e-15j),0j,(1.5357042230843533e-18+3.0253645306326377e-16j),0j,(8.191761426760258e-20+1.6247292675954278e-17j),0j,(4.143846259229125e-21+8.272034558726324e-19j),0j,(1.9931918825287664e-22+4.003555781569541e-20j),0j,(9.138281096128117e-24+1.846471055086494e-21j),0j,(4.0019719984116737e-25+8.13330932693049e-23j),0j,(1.8071945504364012e-26+3.412175859574273e-24j),0j,(-5.469018182721079e-26+8.332427933403324e-25j),0j,(2.1685816457542447e-24-2.720327453075081e-23j),0j,(-7.752351646834894e-23+9.726387746438879e-22j),0j,(2.5198954013923534e-21-3.161424554456852e-20j),0j,(-7.412986340988129e-20+9.299866285694731e-19j),0j,(1.9623255494855633e-18-2.4617209758376012e-17j),0j,(-4.641229061804711e-17+5.822188347111549e-16j),0j,(9.721577436984158e-16-1.2194860002206208e-14j),0j,(-1.7833151176891297e-14+2.2369509837086445e-13j),0j,(2.823916221184276e-13-3.5421751673398998e-12j),0j,(-3.787222372584947e-12+4.7504032052848665e-11j),0j,(4.190084459909019e-11-5.255637975895837e-10j),0j,(-3.680805112580241e-10+4.6167873144350785e-09j),0j,(2.416342512561057e-09-3.030754962207254e-08j),0j,(-1.0611910678609631e-08+1.3310084033568696e-07j),0j,(2.3766311282077502e-08-2.9808376459553195e-07j)
(0.001102155017625334-0.19099433393915013j),0j,(0.0016919817826340537-0.2646954514959266j),0j,(0.0010013250025575782-0.14976303228680138j),0j,(0.0003690080936656126-0.053591400003212976j),0j,(9.878132683879784e-05-0.014036323772671321j),0j,(2.0764868223063583e-05-0.00289991409400618j),0j,(3.5935096044344696e-06-0.0004947111113180579j),0j,(5.2848828117384e-07-7.187366992327826e-05j),0j,(6.757580069899892e-08-9.093232942507095e-06j),0j,(7.64287151681336e-09-1.0188539393937706e-06j),0j,(7.749327470377967e-10-1.024411923138105e-07j),0j,(7.12023396403664e-11-9.341320418532909e-09j),0j,(5.981180813118202e-12-7.792799071421522e-10j),0j,(4.627524235849556e-13-5.990894160334056e-11j),0j,(3.318165112394902e-14-4.270568387599497e-12j),0j,(2.2170149940692467e-15-2.83779526620141e-13j),0j,(1.3867114626574294e-16-1.765957688345579e-14j),0j,(8.153140232733534e-18-1.0333298916634964e-15j),0j,(4.522228418118325e-19-5.705699542569267e-17j),0j,(2.3739058939472742e-20-2.9824382598349976e-18j),0j,(1.1827878629759335e-21-1.480009244420809e-19j),0j,(5.607993600188927e-23-6.990418185625358e-21j),0j,(2.5362027386792333e-24-3.1499084236526415e-22j),0j,(1.0964076693517675e-25-1.3569633343953068e-23j),0j,(4.438192290805227e-27-5.599694442658051e-25j),0j,(4.179053847045276e-27-2.1645304349722033e-26j),0j,(-1.442188061219465e-25-1.986855051050807e-26j),0j,(4.727138356096548e-24+6.231181581220852e-25j),0j,(-1.4014725330851975e-22-1.846219035993143e-23j),0j,(3.737009236925551e-21+4.919390162148759e-22j),0j,(-8.89915592168391e-20-1.1705931818503769e-20j),0j,(1.8759833009453976e-18+2.465672500358794e-19j),0j,(-3.4619520156860427e-17-4.54624506796138e-18j),0j,(5.512873953903024e-16+7.23281616570205e-17j),0j,(-7.432217457897696e-15-9.741195921271396e-16j),0j,(8.262879372955555e-14+1.0818061663433555e-14j),0j,(-7.291179405480102e-13-9.534304880353007e-14j),0j,(4.805953060881268e-12+6.275905340747485e-13j),0j,(-2.1181661728673525e-11-2.7616329065169888e-12j),0j,(4.757079611305733e-11+6.190119915714459e-12j),0j
0j,(0.0013180645427218387+0.18716803679128494j),0j,(0.001001325002557666+0.14976303228680113j),0j,(0.00042380863503491584+0.06563581117551452j),0j,(0.00012480603622323812+0.019850375123462206j),0j,(2.8210189271850626e-05+0.004585172981206154j),0j,(5.1759101470569565e-06+0.0008568664269828262j),0j,(7.993546273749242e-07+0.00013446365704036724j),0j,(1.0659348061439252e-07+1.8186520604222937e-05j),0j,(1.2507303501616336e-08+2.1613231869408783e-06j),0j,(1.3102850894117717e-09+2.2906638531108917e-07j),0j,(1.2398434986318677e-10+2.1907435842155687e-08j),0j,(1.069700328984004e-11+1.9088474723602145e-09j),0j,(8.481075646712161e-13+1.5273924113702614e-10j),0j,(6.220144906005173e-14+1.1298926286161462e-11j),0j,(4.243868616375707e-15+7.771669608879309e-13j),0j,(2.706791315960809e-16+4.9949147630856294e-14j),0j,(1.62080255845475e-17+3.01266886591921e-15j),0j,(9.145734081965513e-19+1.711722031163994e-16j),0j,(4.87941224379782e-20+9.192560352390244e-18j),0j,(2.4687114149401704e-21+4.680236356021161e-19j),0j,(1.1876535292441653e-22+2.2651725611441933e-20j),0j,(5.445989813253878e-24+1.044715113417701e-21j),0j,(2.3853795081982754e-25+4.601745864262547e-23j),0j,(1.0732699006113406e-26+1.9305736663269537e-24j),0j,(-3.0857702774648114e-26+4.7150395560869935e-25j),0j,(1.2243320327365187e-24-1.539379257335991e-23j),0j,(-4.3764871378344556e-23+5.503954992447138e-22j),0j,(1.4224728974630183e-21-1.7889773841120932e-20j),0j,(-4.18431457112582e-20+5.262563343528417e-19j),0j,(1.1075727863718472e-18-1.3930218652325208e-17j),0j,(-2.6194183632897837e-17+3.2946076723000515e-16j),0j,(5.486304561548142e-16-6.9006896535001535e-15j),0j,(-1.006336767434779e-14+1.2658150224680357e-13j),0j,(1.5934557513570154e-13-2.0043879990928177e-12j),0j,(-2.136893805915505e-12+2.6880670791638633e-11j),0j,(2.364067865516667e-11-2.9739443224959794e-10j),0j,(-2.0766161456089483e-10+2.6124315769247264e-09j),0j,(1.3631683114026643e-09-1.7149578943577097e-08j),0j,(-5.986371583590309e-09+7.531490804216115e-08j),0j,(1.3406418326634647e-08-1.6866927090391623e-07j)
(0.000465180491334197-0.08370622019976243j),0j,(0.0007152242374368289-0.11600674618023886j),0j,(0.00042380863503486017-0.06563581117551456j),0j,(0.00015635624063688742-0.023487180559875254j),0j,(4.189540724863584e-05-0.006151610108966981j),0j,(8.81397638819107e-06-0.001270926008202242j),0j,(1.5263841857905994e-06-0.00021681362040486683j),0j,(2.24617680768738e-07-3.149956229819206e-05j),0j,(2.8736384901284402e-08-3.985225007650501e-06j),0j,(3.25165508923277e-09-4.465255510043666e-07j),0j,(3.2983594097273636e-10-4.48961277748899e-08j),0j,(3.031773732665486e-11-4.0939489224612876e-09j),0j,(2.5476702888543414e-12-3.4152895709751187e-10j),0j,(1.9717240170881798e-13-2.625582163812932e-11j),0j,(1.4142482565351223e-14-1.871628152312514e-12j),0j,(9.4518548311791e-16-1.2436978319584983e-13j),0j,(5.913532108255367e-17-7.739520354546573e-15j),0j,(3.477690026351306e-18-4.528690974282964e-16j),0j,(1.9293767396796903e-19-2.500590276796543e-17j),0j,(1.0130264968611002e-20-1.3070886750899072e-18j),0j,(5.048376058169692e-22-6.486314041485499e-20j),0j,(2.3940607255786275e-23-3.0636324276146793e-21j),0j,(1.0829045000388392e-24-1.3804840345874027e-22j),0j,(4.682234296919399e-26-5.9470492641134256e-24j),0j,(1.8945800229991627e-27-2.454130682740556e-25j),0j,(1.8271838488509945e-27-9.487032133794616e-27j),0j,(-6.311775177084265e-26-8.681142513925602e-27j),0j,(2.068715909312232e-24+2.7221262580979857e-25j),0j,(-6.132788605334857e-23-8.065021597490149e-24j),0j,(1.6351794083381611e-21+2.148898671486061e-22j),0j,(-3.8936259845381333e-20-5.11317245542297e-21j),0j,(8.207182171583382e-19+1.0769518777791179e-19j),0j,(-1.5143986752372957e-17-1.985572936141574e-18j),0j,(2.411260367167886e-16+3.15868769751387e-17j),0j,(-3.250287709556638e-15-4.253728676095942e-16j),0j,(3.612926367807345e-14+4.723390036173267e-15j),0j,(-3.187358895967157e-13-4.16220314304689e-14j),0j,(2.100337763560533e-12+2.739135526657e-13j),0j,(-9.253295008286255e-12-1.2049211161512171e-12j),0j,(2.0768400193532996e-11+2.6992870565993065e-12j),0j
0j,(0.0004847509002673035+0.06697651539721612j),0j,(0.000369008093665601+0.05359140000321286j),0j,(0.00015635624063691777+0.02348718055987526j),0j,(4.607726092463757e-05+0.007103270346335226j),0j,(1.0420036855394301e-05+0.0016407597900053477j),0j,(1.912528599088485e-06+0.0003066211529178035j),0j,(2.9545041224252626e-07+4.8116458245450196e-05j),0j,(3.940732182316924e-08+6.507859010741573e-06j),0j,(4.624824086880098e-09+7.734068967047993e-07j),0j,(4.845861361263035e-10+8.196897884311675e-08j),0j,(4.5860309565097684e-11+7.839341140632225e-09j),0j,(3.957221990800928e-12+6.830604055735462e-10j),0j,(3.137848998145113e-13+5.4656069314429175e-11j),0j,(2.3016013099272517e-14+4.043196382506774e-12j),0j,(1.5704946145358498e-15+2.7810057937365466e-13j),0j,(1.0017774324508596e-16+1.7873744992568348e-14j),0j,(5.999098684064351e-18+1.0780497281889888e-15j),0j,(3.3854134766723713e-19+6.125204049473312e-17j),0j,(1.806325600986138e-20+3.289453423611734e-18j),0j,(9.139713463231952e-22+1.674769231396794e-19j),0j,(4.397281738731367e-23+8.10566069740995e-21j),0j,(2.0165190370621128e-24+3.7383929569949396e-22j),0j,(8.833113248212638e-26+1.6466816692591035e-23j),0j,(3.9650222140544304e-27+6.908331016608996e-25j),0j,(-1.1017411387534101e-26+1.6873625429399316e-25j),0j,(4.373294671255786e-25-5.50902845291299e-24j),0j,(-1.5632209162095203e-23+1.9697146118797713e-22j),0j,(5.080709553046775e-22-6.40224498011611e-21j),0j,(-1.4944819942337304e-20+1.8833183127187187e-19j),0j,(3.9557149474422855e-19-4.9852074159024945e-18j),0j,(-9.355011497128845e-18+1.179038164259562e-16j),0j,(1.9593252925365293e-16-2.469536594345972e-15j),0j,(-3.593830652008863e-15+4.529935136121031e-14j),0j,(5.690394935692321e-14-7.173023568542715e-13j),0j,(-7.630869128975237e-13+9.619649597273376e-12j),0j,(8.441900628068342e-12-1.0642670955576856e-10j),0j,(-7.415259568249031e-11+9.348917888924122e-10j),0j,(4.867546383637244e-10-6.137174569179742e-09j),0j,(-2.1375460685216897e-09+2.6952220103502092e-08j),0j,(4.7869247472323464e-09-6.035984947745183e-08j)
(0.00013667437511586408-0.025315485447199207j),0j,(0.00021045669877167887-0.03508419405185169j),0j,(0.00012480603622323452-0.019850375123462206j),0j,(4.607726092460682e-05-0.007103270346335221j),0j,(1.2354144602939165e-05-0.0018604409650826372j),0j,(2.600545306143268e-06-0.00038436783553603407j),0j,(4.5058555568917717e-07-6.557118812319686e-05j),0j,(6.633705086692756e-08-9.526442858234283e-06j),0j,(8.490322928738331e-09-1.205254830418153e-06j),0j,(9.610812902141597e-10-1.350430257400128e-07j),0j,(9.752212914741731e-11-1.3577961178532216e-08j),0j,(8.966839332450601e-12-1.238134847963031e-09j),0j,(7.537245461297886e-13-1.032887268532273e-10j),0j,(5.834896276721082e-14-7.940555467259558e-12j),0j,(4.186220392808439e-15-5.660368799916157e-13j),0j,(2.798437943310828e-16-3.761316986892024e-14j),0j,(1.75122265558632e-17-2.3406636566995154e-15j),0j,(1.0300902891484432e-18-1.3696120433871244e-16j),0j,(5.715922130071865e-20-7.562533974090358e-18j),0j,(3.0017204337479914e-21-3.9530269853995744e-19j),0j,(1.4961566711462078e-22-1.9616550050033358e-20j),0j,(7.096310748550363e-24-9.265337703363716e-22j),0j,(3.210378187962454e-25-4.174994658457322e-23j),0j,(1.3883044582638662e-26-1.798564496038993e-24j),0j,(5.615883128137646e-28-7.422019395593535e-26j),0j,(5.514737798687365e-28-2.8693491460274852e-27j),0j,(-1.9063482471418232e-26-2.618555715528381e-27j),0j,(6.247781787046098e-25+8.209772679766503e-26j),0j,(-1.8520604807756484e-23-2.4322914001778226e-24j),0j,(4.937780743626714e-22+6.480538695011628e-23j),0j,(-1.1756722777938653e-20-1.5419423007112147e-21j),0j,(2.477920580590918e-19+3.247529928208675e-20j),0j,(-4.5718216847999455e-18-5.98711418688265e-19j),0j,(7.278499213542979e-17+9.523737450381571e-18j),0j,(-9.80977003275183e-16-1.2824238518399047e-16j),0j,(1.09024102767638e-14+1.4238538066748674e-15j),0j,(-9.616169766326524e-14-1.2544918861476663e-14j),0j,(6.334891210236639e-13+8.253998226913307e-14j),0j,(-2.7898172394955772e-12-3.6296831425275114e-13j),0j,(6.257646524938143e-12+8.126818396056351e-13j),0j
0j,(0.0001295663767630621+0.01754207969592337j),0j,(9.878132683878535e-05+0.014036323772671286j),0j,(4.18954072486487e-05+0.006151610108966988j),0j,(1.2354144602957904e-05+0.0018604409650826437j),0j,(2.7950483147941095e-06+0.0004297364712136517j),0j,(5.131818788999522e-07+8.030803757028212e-05j),0j,(7.929717560533272e-08+1.2602313471975488e-05j),0j,(1.0578805100547144e-08+1.704490226920154e-06j),0j,(1.2417236020512806e-09+2.0256490290657137e-07j),0j,(1.3012434303225453e-10+2.14686871188922e-08j),0j,(1.2316100314464722e-11+2.0532193449644457e-09j),0j,(1.06284089653841e-12+1.7890180966703958e-10j),0j,(8.428415842132317e-14+1.4315082998583951e-11j),0j,(6.1826643795436394e-15+1.0589615135681422e-12j),0j,(4.2190058349111686e-16+7.283784882022245e-14j),0j,(2.691349519712676e-17+4.681345138617681e-15j),0j,(1.61178695386813e-18+2.823539016145676e-16j),0j,(9.096076491001462e-20+1.604262613296295e-17j),0j,(4.853527283436996e-21+8.6154616301859e-19j),0j,(2.4559053385904394e-22+4.3864148207956416e-20j),0j,(1.1816250712335773e-23+2.122966143066224e-21j),0j,(5.418923483264611e-25+9.791281207199343e-23j),0j,(2.3737751583360392e-26+4.3128480323797924e-24j),0j,(1.0636926344000198e-27+1.8093701833940305e-25j),0j,(-2.880254365904189e-27+4.419654623441814e-26j),0j,(1.1437049055574418e-25-1.4429768505564721e-24j),0j,(-4.0880594138064235e-24+5.159254394333906e-23j),0j,(1.3286579163259058e-22-1.6769309995053762e-21j),0j,(-3.908154214080085e-21+4.932940517783867e-20j),0j,(1.034423619200408e-19-1.305763735252698e-18j),0j,(-2.4463041641144673e-18+3.088221427461866e-17j),0j,(5.1234869226314665e-17-6.4683753283072355e-16j),0j,(-9.39744814241058e-16+1.186508587304929e-14j),0j,(1.4879497982823088e-14-1.8787989005718114e-13j),0j,(-1.995325387900535e-13+2.519627919254716e-12j),0j,(2.2073649410105166e-12-2.7875771642357528e-11j),0j,(-1.9388972290266425e-11+2.4487063037399794e-10j),0j,(1.272721626740694e-10-1.6074701314522671e-09j),0j,(-5.588999850001411e-10+7.059404348973227e-09j),0j,(1.2516155803593368e-09-1.5809595196299893e-08j)
(3.0831311781069275e-05-0.005847547291576902j),0j,(4.7542073268328694e-05-0.008103988440735718j),0j,(2.8210189271852937e-05-0.00458517298120616j),0j,(1.0420036855383925e-05-0.001640759790005347j),0j,(2.7950483147858044e-06-0.00042973647121364954j),0j,(5.886002839786654e-07-8.878365915668826e-05j),0j,(1.0202325812140336e-07-1.5146028351744482e-05j),0j,(1.502558678344576e-08-2.200473877239752e-06j),0j,(1.923718000196367e-09-2.783967073761089e-07j),0j,(2.1782558873248112e-10-3.1193001060254136e-08j),0j,(2.2109260528614017e-11-3.136312786754408e-09j),0j,(2.0334071581603313e-12-2.8599113876995464e-10j),0j,(1.7096375128523516e-13-2.3858184532970477e-11j),0j,(1.3238055584165981e-14-1.834151501319367e-12j),0j,(9.499631487370252e-16-1.3074615173887253e-13j),0j,(6.351678038904627e-17-8.688083723370784e-15j),0j,(3.975550931964439e-18-5.406584048339714e-16j),0j,(2.338890528575217e-19-3.163598829318051e-17j),0j,(1.2980620188571411e-20-1.74683175925109e-18j),0j,(6.817892694299544e-22-9.130896646045789e-20j),0j,(3.398790009172943e-23-4.5311265519884065e-21j),0j,(1.6122933500598396e-24-2.140152561715425e-22j),0j,(7.295060536498982e-26-9.643603109516662e-24j),0j,(3.155121941024399e-27-4.154409941845269e-25j),0j,(1.2759968873065464e-28-1.714373031965999e-26j),0j,(1.2715184960825742e-28-6.6281385302338575e-28j),0j,(-4.3978682182887e-27-6.034606212495722e-28j),0j,(1.4412563723172984e-25+1.8917492461691121e-26j),0j,(-4.272123944870214e-24-5.604493149097099e-25j),0j,(1.1389138864164977e-22+1.4932002822018783e-23j),0j,(-2.711516648297893e-21-3.5527015518732516e-22j),0j,(5.714470328823995e-20+7.482110524462603e-21j),0j,(-1.0542292611357694e-18-1.379318491452976e-19j),0j,(1.67817724731698e-17+2.1939401295463304e-18j),0j,(-2.2614956868661223e-16-2.954006544135559e-17j),0j,(2.5129719890406567e-15+3.279417126328941e-16j),0j,(-2.2160367129050274e-14-2.888909614403628e-15j),0j,(1.4594693725425455e-13+1.9003732814229237e-14j),0j,(-6.424852573629193e-13-8.354205046883555e-14j),0j,(1.440221225086711e-12+1.8694825899826208e-13j),0j
