(0.9969473610080873-2.5655024327824643e-13j),(-4.037093404548416e-07+2.914501566138066e-13j),0j,0j
(8.65457974079582e-05-1.8095836728085164e-13j),(0.2894917297462251-4.17707412321314e-13j),0j,0j
0j,0j,(0.28935286497501755-4.164303921896592e-13j),(-0.0004114983242632262-2.778309872822439e-13j)
0j,0j,(0.0006508378731326611+8.027298682969394e-14j),(0.9958784152518713-2.600349863974358e-13j)
