(0.9919252182493642-6.564484560319998e-13j),(1.098108509280382e-11-1.5818499055040692e-13j),0j,0j
(3.698202368430701e-10-3.710955546590279e-13j),(0.03632261219231044-2.878015355258203e-13j),0j,0j
0j,0j,(0.03632253944589936-2.878539417095518e-13j),(-1.3159353134916117e-07-3.446863264844329e-13j)
0j,0j,(1.8395750540235645e-06+1.6278083470727287e-13j),(0.9919228203677494-6.586709957245886e-13j)
