0j,(1.9482340459069768e-09+1.6740554925283353e-05j),0j,(2.274811661073235e-09+6.999703196073289e-05j),0j,(-9.42428791714197e-09+0.0001602888128187954j),0j,(-3.562913685794248e-08+0.0002532796618226139j),0j,(-6.510470928828703e-08+0.000305666571360564j),0j,(-8.277789390881487e-08+0.0002984428588836554j),0j,(-8.203955256008496e-08+0.0002446841830476436j),0j,(-6.707493593134084e-08+0.00017290262078763544j),0j,(-4.682917631394889e-08+0.00010735475891384919j),0j,(-2.858128003639344e-08+5.9444489364356304e-05j),0j,(-1.551249613138482e-08+2.9702273809616576e-05j),0j,(-7.58567839613249e-09+1.3521246008321603e-05j),0j,(-3.3768821926754264e-09+5.652531627371457e-06j),0j,(-1.380074621502012e-09+2.184620813193799e-06j),0j,(-5.214242188204304e-10+7.850538355485537e-07j),0j,(-1.8320916548046192e-10+2.636083486141364e-07j),0j,(-6.016838882049581e-11+8.306694460054994e-08j),0j,(-1.8550688199610753e-11+2.4657875549246155e-08j),0j,(-5.390021598061351e-12+6.918378696597282e-09j),0j,(-1.480926570914466e-12+1.8402673382662795e-09j),0j,(-3.8592308306794507e-13+4.653284432542075e-10j),0j,(-9.564614863274696e-14+1.1212469106571018e-10j),0j,(-2.259919918426656e-14+2.5802936504555758e-11j),0j,(-5.101985738940817e-15+5.682529571549572e-12j),0j,(-1.1025471906896668e-15+1.199839977783696e-12j),0j,(-2.3040130252090335e-16+2.43308476219034e-13j),0j,(-3.065925026135538e-17+4.744174252236507e-14j),0j,(-1.2239101860018784e-16+9.045646769980108e-15j),0j,(7.923198152679594e-16+7.201582797195857e-16j),0j,(-5.049067249998675e-15+5.9813108544703525e-15j),0j,(2.90776386420632e-14-3.2771325998658845e-14j),0j,(-1.5068824749986933e-13+1.7008661955425654e-13j),0j,(6.969292410144944e-13-7.866129191725058e-13j),0j,(-2.846606295178973e-12+3.212940407086989e-12j),0j,(1.0127139542921226e-11-1.1430468174678659e-11j),0j,(-3.0791546514689786e-11+3.475445676655631e-11j),0j,(7.783804985859535e-11-8.785621061301385e-11j),0j,(-1.5656344886196948e-10+1.7671445748505947e-10j),0j,(2.3080991892098209e-10-2.6051748086195424e-10j),0j,(-2.0120813765429058e-10+2.2710556126277566e-10j)
(1.948234053582643e-09-1.674055492527795e-05j),0j,(3.389519365863392e-08-0.00012123831347836518j),0j,(1.3838587164981174e-07-0.00035841355007683225j),0j,(3.180009737580856e-07-0.0006701065978804396j),0j,(5.055714051841605e-07-0.0009169863594578375j),0j,(6.131620541050452e-07-0.0009898072784533885j),0j,(6.006217796992643e-07-0.0008822064881430227j),0j,(4.932839109532775e-07-0.0006696370959638129j),0j,(3.487404374976749e-07-0.00044262680550744005j),0j,(2.164221330748682e-07-0.0002591075196254887j),0j,(1.1968324799698972e-07-0.00013611018899639663j),0j,(5.968804970077085e-08-6.484427080137261e-05j),0j,(2.710702846772397e-08-2.826205119715538e-05j),0j,(1.1300872122775244e-08-1.1351371235807442e-05j),0j,(4.354318083747322e-09-4.227547844149127e-06j),0j,(1.5596162212978085e-09-1.4676747563131327e-06j),0j,(5.218825979387411e-10-4.771717872804456e-07j),0j,(1.6386114663510635e-10-1.4587436385837402e-07j),0j,(4.84607814939791e-11-4.208179380981104e-08j),0j,(1.3545356453045268e-11-1.1492169891022247e-08j),0j,(3.58915331042524e-12-2.979477553417445e-09j),0j,(9.040175830246651e-13-7.352310847456615e-10j),0j,(2.1697620917756e-13-1.7308664323317777e-10j),0j,(4.973544908990098e-14-3.895638030116678e-11j),0j,(1.0909914005967669e-14-8.398644957635432e-12j),0j,(2.294485798989762e-15-1.7375060215978563e-12j),0j,(4.634690488709974e-16-3.454933078305409e-13j),0j,(8.988830964173468e-17-6.613112810460507e-14j),0j,(1.7947222639315688e-17-1.220088686457346e-14j),0j,(-3.967296649988247e-18-2.1799714506121974e-15j),0j,(4.1177412892387286e-17-3.341220095864373e-16j),0j,(-2.1188209375370215e-16-2.702367177051311e-16j),0j,(9.861074767069522e-16+9.572831164311703e-16j),0j,(-4.049415612791203e-15-3.973442861912296e-15j),0j,(1.447755591019038e-14+1.4198290520869581e-14j),0j,(-4.421688679459017e-14-4.335901313334405e-14j),0j,(1.1222600611367412e-13+1.1003331528752127e-13j),0j,(-2.2652478341924997e-13-2.220664328767052e-13j),0j,(3.3492513237432413e-13+3.2828232522133354e-13j),0j,(-2.9260436967901277e-13-2.8675332247553864e-13j),0j
0j,(3.389519365524187e-08+0.00012123831347836422j),0j,(8.327656412188723e-08+0.0005068711038076977j),0j,(7.955790695680232e-08+0.0011606499758650755j),0j,(-2.5563689003925336e-08+0.0018339546782617027j),0j,(-1.9153311509460047e-07+0.0022132506072424507j),0j,(-3.2724057803470907e-07+0.002160927531071151j),0j,(-3.723005825231314e-07+0.001771668059034394j),0j,(-3.302034494132958e-07+0.0012519186944164838j),0j,(-2.433852861927075e-07+0.0007773101646195502j),0j,(-1.5444971961107858e-07+0.00043041105689156677j),0j,(-8.633638102818528e-08+0.00021506041730105167j),0j,(-4.320802674655913e-08+9.790088417907415e-05j),0j,(-1.9598021062103163e-08+4.09272085151545e-05j),0j,(-8.134156585026375e-09+1.5817742490765446e-05j),0j,(-3.1134963428057825e-09+5.684172585832737e-06j),0j,(-1.1061791541011583e-09+1.9086505280161984e-06j),0j,(-3.667871124734003e-10+6.014437030324917e-07j),0j,(-1.1403717807308919e-10+1.7853441048028556e-07j),0j,(-3.338003759834274e-11+5.0092208095532865e-08j),0j,(-9.231717681038283e-12+1.3324360160090047e-08j),0j,(-2.419930151438357e-12+3.3691835554158555e-09j),0j,(-6.029326542011952e-13+8.118316608347486e-10j),0j,(-1.4314512400055313e-13+1.8682437294291696e-10j),0j,(-3.2457725275692334e-14+4.1143932472545376e-11j),0j,(-7.042032137247977e-15+8.687346316689832e-12j),0j,(-1.4785029168288286e-15+1.7616546516895188e-12j),0j,(-1.8518984875860892e-16+3.434977396859647e-13j),0j,(-8.792644228984918e-16+6.549434032142287e-14j),0j,(5.7378159054677596e-15+5.213063208654843e-15j),0j,(-3.655610544546392e-14+4.331456769760771e-14j),0j,(2.1052789146941596e-13-2.3732058651160947e-13j),0j,(-1.0910104451751957e-12+1.2317182008129191e-12j),0j,(5.045884614854925e-12-5.6964225711362094e-12j),0j,(-2.060986456625758e-11+2.326717660138523e-11j),0j,(7.332188771664177e-11-8.277609012112197e-11j),0j,(-2.2293459472935738e-10+2.516814758437182e-10j),0j,(5.635559619158117e-10-6.362284073700805e-10j),0j,(-1.1335342324280083e-09+1.2797127538716352e-09j),0j,(1.6710826068738475e-09-1.8865881551517363e-09j),0j,(-1.4567607408193785e-09+1.6446285080021236e-09j)
(2.274811664028453e-09-6.999703196073186e-05j),0j,(8.327656412570325e-08-0.0005068711038076836j),0j,(4.047209363074779e-07-0.001498387270759005j),0j,(1.0067836790657573e-06-0.0028013939703522726j),0j,(1.6751818690181679e-06-0.0038334294973031307j),0j,(2.092840907085541e-06-0.004137818684540599j),0j,(2.093422884049131e-06-0.0036879784367079417j),0j,(1.7463926487184823e-06-0.002799339915061071j),0j,(1.2497587542256275e-06-0.0018503433056702994j),0j,(7.83177722358959e-07-0.0010831619889971839j),0j,(4.3658994079702594e-07-0.0005689879334671j),0j,(2.1920362073193753e-07-0.0002710711066338591j),0j,(1.0012246108015382e-07-0.00011814480434574486j),0j,(4.1948161354292926e-08-4.7452457532304346e-05j),0j,(1.623312739139751e-08-1.7672517819694322e-05j),0j,(5.836614959665062e-09-6.135349421502064e-06j),0j,(1.959728933085847e-09-1.9947288506599644e-06j),0j,(6.172023022854883e-10-6.098004827716774e-07j),0j,(1.830384417570637e-10-1.7591494921843055e-07j),0j,(5.12900915345264e-11-4.804080612185278e-08j),0j,(1.3621727703287275e-11-1.2455126368260375e-08j),0j,(3.4382122146639855e-12-3.0734890819400474e-09j),0j,(8.268225326619869e-13-7.235543910817067e-10j),0j,(1.898663400581557e-13-1.6284935967290544e-10j),0j,(4.171858851279945e-14-3.5108843657710504e-11j),0j,(8.787607938809547e-15-7.263291591596277e-12j),0j,(1.777627515874899e-15-1.444264278786383e-12j),0j,(3.451827643636283e-16-2.764476097796693e-13j),0j,(6.938168897309282e-17-5.1003294829161497e-14j),0j,(-1.7567002244579444e-17-9.112890198890944e-15j),0j,(1.7183019837140072e-16-1.3968976587543826e-15j),0j,(-8.850425319320401e-16-1.12875151553658e-15j),0j,(4.118713160852234e-15+3.997308779531146e-15j),0j,(-1.6912591243038428e-14-1.6591343164513234e-14j),0j,(6.046315024252816e-14+5.92830216427027e-14j),0j,(-1.8465394950656416e-13-1.8103010777465775e-13j),0j,(4.686355685311823e-13+4.593769435359197e-13j),0j,(-9.458536651342576e-13-9.2703625480143e-13j),0j,(1.3983494136639827e-12+1.370324408487679e-12j),0j,(-1.2215134885674601e-12-1.1968402691745609e-12j),0j
0j,(1.3838587164293847e-07+0.00035841355007684483j),0j,(4.047209363054451e-07+0.0014983872707590542j),0j,(5.957474643437299e-07+0.0034309822778890516j),0j,(4.913010600814634e-07+0.005421258655983058j),0j,(1.1508638117302044e-07+0.006542418647368625j),0j,(-3.046469825814916e-07+0.006387710835802379j),0j,(-5.590992327224439e-07+0.005237034048177563j),0j,(-5.947509374894599e-07+0.0037006466912113834j),0j,(-4.83420762974405e-07+0.002297706883454369j),0j,(-3.262511177638363e-07+0.001272280027650032j),0j,(-1.9028850156110793e-07+0.0006357098776040854j),0j,(-9.824918473787985e-08+0.0002893905911789785j),0j,(-4.564228181782033e-08+0.00012097881822579087j),0j,(-1.930663101922566e-08+4.675641637207882e-05j),0j,(-7.504921581791799e-09+1.6802099059167677e-05j),0j,(-2.700800362063048e-09+5.64186025175395e-06j),0j,(-9.052888402336941e-10+1.7778313378937407e-06j),0j,(-2.8408823368468464e-10+5.277365982403804e-07j),0j,(-8.382873196989439e-11+1.480693573488872e-07j),0j,(-2.3348332149896128e-11+3.9385933319261125e-08j),0j,(-6.158699610594778e-12+9.959080342775611e-09j),0j,(-1.5430262342753452e-12+2.3997187983666062e-09j),0j,(-3.6817291747124365e-13+5.522398279479814e-10j),0j,(-8.385989233918791e-14+1.216185519324096e-10j),0j,(-1.82684765846281e-14+2.5679171955397018e-11j),0j,(-3.854579849634579e-15+5.207323025091725e-12j),0j,(-4.469599845893826e-16+1.0153539874469092e-12j),0j,(-2.5801056056333634e-15+1.9359679150913136e-13j),0j,(1.6963350396418496e-14+1.5406672639218375e-14j),0j,(-1.0805243932340504e-13+1.280520701434341e-13j),0j,(6.222803999396888e-13-7.016022231218614e-13j),0j,(-3.224814070373913e-12+3.641385724388983e-12j),0j,(1.49146290385541e-11-1.6840593515164263e-11j),0j,(-6.091856310142926e-11+6.878579095360972e-11j),0j,(2.167242609347236e-10-2.4471455603631896e-10j),0j,(-6.589474014907024e-10+7.440566129486259e-10j),0j,(1.665749661930696e-09-1.880908254221016e-09j),0j,(-3.3504778021245653e-09+3.783265978426491e-09j),0j,(4.939346193381068e-09-5.5773936411623625e-09j),0j,(-4.305853533655129e-09+4.862076925459589e-09j)
(-9.424287914939403e-09-0.0001602888128187916j),0j,(7.955790695582156e-08-0.0011606499758650478j),0j,(5.957474643344345e-07-0.0034309822778889466j),0j,(1.6869737494015392e-06-0.006414502324153727j),0j,(2.991997167489982e-06-0.008777533398026957j),0j,(3.884265208817584e-06-0.009474444802453647j),0j,(3.986874006927147e-06-0.00844439741802457j),0j,(3.3884533533690835e-06-0.006409650618680758j),0j,(2.459336341129605e-06-0.004236720173718642j),0j,(1.5583983143593055e-06-0.0024801037926315797j),0j,(8.76597164260214e-07-0.0013028027092740885j),0j,(4.434154969119367e-07-0.0006206662206419731j),0j,(2.0380975207381752e-07-0.0002705134713033457j),0j,(8.585085417690846e-08-0.00010865068069964414j),0j,(3.3378137061578425e-08-4.0464270066839705e-05j),0j,(1.205034459373301e-08-1.4047924990910005e-05j),0j,(4.060773038428687e-09-4.5672668705756205e-06j),0j,(1.2830547811177996e-09-1.3962396405245337e-06j),0j,(3.8161271560947447e-10-4.0278627232874947e-07j),0j,(1.0721520884815445e-10-1.0999727869114951e-07j),0j,(2.8542657619862847e-11-2.8518032425806455e-08j),0j,(7.220133136081159e-12-7.037248409029012e-09j),0j,(1.739793786847439e-12-1.656693602490842e-09j),0j,(4.002567476554667e-13-3.728695235705143e-10j),0j,(8.80979560367581e-14-8.0387253979165e-11j),0j,(1.858658185260883e-14-1.6630449774278825e-11j),0j,(3.765449939431242e-15-3.306869405393372e-12j),0j,(7.320868512894905e-16-6.329699341156558e-13j),0j,(1.4811319507060199e-16-1.1677997791045472e-13j),0j,(-4.208502570817855e-17-2.0865311159619922e-14j),0j,(3.928103291764631e-16-3.1987806089750115e-15j),0j,(-2.0248934289677414e-15-2.5824665588439024e-15j),0j,(9.422580298349104e-15+9.142891518914711e-15j),0j,(-3.869004949434127e-14-3.7947639662652053e-14j),0j,(1.3831142284352533e-13+1.3558561325074e-13j),0j,(-4.2237793600570593e-13-4.140107167673137e-13j),0j,(1.071888458919092e-12+1.0505189333298988e-12j),0j,(-2.1632424594394255e-12-2.1198276109281635e-12j),0j,(3.1978425406612293e-12+3.1332107227749514e-12j),0j,(-2.7931190429240995e-12-2.7362417531504937e-12j),0j
0j,(3.1800097375915666e-07+0.0006701065978804646j),0j,(1.006783679060265e-06+0.0028013939703523632j),0j,(1.6869737494149253e-06+0.006414502324153924j),0j,(1.822720681619974e-06+0.01013539911003583j),0j,(1.3037883654005601e-06+0.01223140538183799j),0j,(4.906413119158223e-07+0.011942115082449403j),0j,(-1.782311024301554e-07+0.009790837152435027j),0j,(-5.007210367844637e-07+0.006918481687799338j),0j,(-5.251606833855604e-07+0.004295629038819791j),0j,(-4.0074913335918783e-07+0.0023785593887556836j),0j,(-2.5144174575823685e-07+0.0011884735700171338j),0j,(-1.3628829898357456e-07+0.0005410212939502461j),0j,(-6.555418316280179e-08+0.0002261719572116011j),0j,(-2.846476962445995e-08+8.741182152946172e-05j),0j,(-1.1293514798895467e-08+3.1411746501116545e-05j),0j,(-4.131587712839146e-09+1.0547523561382194e-05j),0j,(-1.4037394423976504e-09+3.3236739438401466e-06j),0j,(-4.4552907517496305e-10+9.866083279724887e-07j),0j,(-1.3274127484190008e-10+2.768168306726336e-07j),0j,(-3.728051543438179e-11+7.363227230150032e-08j),0j,(-9.905241183433208e-12+1.8618559632651553e-08j),0j,(-2.4975960225745286e-12+4.48628643630229e-09j),0j,(-5.993246482599395e-13+1.0324147178542491e-09j),0j,(-1.3720378540407624e-13+2.273663141982415e-10j),0j,(-3.002488755629001e-14+4.8007285817499214e-11j),0j,(-6.3699385275405185e-15+9.735102140265047e-12j),0j,(-6.726758115380018e-16+1.8982058985701835e-12j),0j,(-4.792761600878875e-15+3.619300466697955e-13j),0j,(3.1717359508621645e-14+2.879841756504561e-14j),0j,(-2.0199545621579156e-13+2.3942113224473305e-13j),0j,(1.163308267826523e-12-1.3118050199087746e-12j),0j,(-6.028549595032328e-12+6.80839601357035e-12j),0j,(2.788175768714531e-11-3.14872971969387e-11j),0j,(-1.138824708601465e-10+1.28610546213189e-10j),0j,(4.0514856504739694e-10-4.5754888464316636e-10j),0j,(-1.2318478684992483e-09+1.3911806389093875e-09j),0j,(3.113978593984087e-09-3.516778354083165e-09j),0j,(-6.2634297312771276e-09+7.0736586530874e-09j),0j,(9.233673715006711e-09-1.0428176148363933e-08j),0j,(-8.049407773911014e-09+9.090729340754815e-09j)
(-3.562913685734937e-08-0.0002532796618226064j),0j,(-2.5563689011300353e-08-0.0018339546782616472j),0j,(4.913010600733008e-07-0.00542125865598289j),0j,(1.8227206816079948e-06-0.01013539911003552j),0j,(3.574823054686755e-06-0.013869081100263806j),0j,(4.895048433777697e-06-0.014970177339152405j),0j,(5.194479900017096e-06-0.013342593766697159j),0j,(4.517076358330367e-06-0.010127556938014284j),0j,(3.3339997893661403e-06-0.0066942061378841185j),0j,(2.1400314582724962e-06-0.003918666403230154j),0j,(1.2161352344373252e-06-0.0020584786079763384j),0j,(6.20313566928989e-07-0.0009806751867453155j),0j,(2.8710278811854096e-07-0.0004274205802565603j),0j,(1.2164881470449754e-07-0.00017167162043678764j),0j,(4.753536635954203e-08-6.393480490250619e-05j),0j,(1.72369340738635e-08-2.219613913848355e-05j),0j,(5.831012348415342e-09-7.2164118678042154e-06j),0j,(1.8486953955952537e-09-2.206096903885467e-06j),0j,(5.515311511478197e-10-6.364129501223838e-07j),0j,(1.5538096859578645e-10-1.7379850642460868e-07j),0j,(4.1468388228503164e-11-4.50591951674276e-08j),0j,(1.0513624122735551e-11-1.1119020857287303e-08j),0j,(2.5386673301857497e-12-2.6176143734545315e-09j),0j,(5.851598937879108e-13-5.891422679569238e-10j),0j,(1.290225684068745e-13-1.2701362873745887e-10j),0j,(2.7265090049470998e-14-2.627646707206132e-11j),0j,(5.532018595231076e-15-5.224922827078955e-12j),0j,(1.0769022253951834e-15-1.0001054279571192e-12j),0j,(2.1930190837357772e-16-1.845147125466383e-13j),0j,(-6.90374056389905e-17-3.296750777964766e-14j),0j,(6.197469756542816e-16-5.054685127071262e-15j),0j,(-3.1969765728696117e-15-4.07737507161271e-15j),0j,(1.487576751725585e-14+1.443160418802288e-14j),0j,(-6.107872805705959e-14-5.989674441888817e-14j),0j,(2.1833697460754057e-13+2.139993356615304e-13j),0j,(-6.667241752741322e-13-6.53413637919496e-13j),0j,(1.691868843118978e-12+1.6578861824324663e-12j),0j,(-3.414204887530052e-12-3.3451900438111185e-12j),0j,(5.0466354614873506e-12+4.9439321089193184e-12j),0j,(-4.4074196293978455e-12-4.317075166424567e-12j),0j
0j,(5.055714051882194e-07+0.0009169863594578666j),0j,(1.6751818690186197e-06+0.0038334294973032534j),0j,(2.9919971674967674e-06+0.00877753339802723j),0j,(3.5748230546990504e-06+0.013869081100264226j),0j,(3.0871627216929814e-06+0.01673713697860171j),0j,(1.941853088168167e-06+0.01634122032037205j),0j,(7.959492830732137e-07+0.013397439230715857j),0j,(4.826605797353737e-08+0.009466985833799174j),0j,(-2.640745076593393e-07+0.005877962823648356j),0j,(-2.971518517585679e-07+0.0032547177369602605j),0j,(-2.1876714541468394e-07+0.0016262534421826228j),0j,(-1.2955462354340322e-07+0.0007403081189514604j),0j,(-6.594021712175297e-08+0.0003094827379814434j),0j,(-2.9781802763595515e-08+0.00011960998086419108j),0j,(-1.216421268281827e-08+4.298223136314904e-05j),0j,(-4.550684112910619e-09+1.4432681912655273e-05j),0j,(-1.573825121830094e-09+4.547939138177673e-06j),0j,(-5.067889177163788e-10+1.350021650330634e-06j),0j,(-1.528193524995033e-10+3.7878100996462427e-07j),0j,(-4.33578272334673e-11+1.007543207971589e-07j),0j,(-1.1620727064736537e-11+2.5476592855337592e-08j),0j,(-2.952373574645034e-12+6.1387800299317155e-09j),0j,(-7.131585968995189e-13+1.4126971905969998e-09j),0j,(-1.6422227145405335e-13+3.111149282243459e-10j),0j,(-3.6124003808020683e-14+6.56903730096775e-11j),0j,(-7.71151039633232e-15+1.3320942216525334e-11j),0j,(-7.247115174426594e-16+2.5973926070772963e-12j),0j,(-6.521160697414836e-15+4.952442703749746e-13j),0j,(4.3405200328602144e-14+3.940086092101302e-14j),0j,(-2.7638698932851937e-13+3.2764232118410354e-13j),0j,(1.5917407162400824e-12-1.7951837776133479e-12j),0j,(-8.248783997867893e-12+9.3171748410116e-12j),0j,(3.815020579095897e-11-4.308982161493683e-11j),0j,(-1.5582361069344581e-10+1.7600125525622224e-10j),0j,(5.543580243931911e-10-6.261473536521022e-10j),0j,(-1.6855155647457236e-09+1.9038048808232004e-09j),0j,(4.260798336437767e-09-4.812644347514465e-09j),0j,(-8.570126694120561e-09+9.680164297828346e-09j),0j,(1.2634243608963515e-08-1.4270751631216593e-08j),0j,(-1.1013829786894531e-08+1.2440478356306622e-08j)
(-6.510470928828306e-08-0.0003056665713605543j),0j,(-1.9153311509854778e-07-0.0022132506072423865j),0j,(1.1508638115832477e-07-0.006542418647368427j),0j,(1.3037883653858675e-06-0.01223140538183762j),0j,(3.087162721670476e-06-0.0167371369786012j),0j,(4.583450855784213e-06-0.01806586881490301j),0j,(5.089958978347114e-06-0.016101669465247593j),0j,(4.5577819471598026e-06-0.01222177545944897j),0j,(3.433908979348778e-06-0.008078445926900275j),0j,(2.238088104534345e-06-0.004728967171238267j),0j,(1.286998866199474e-06-0.0024841266385660556j),0j,(6.626996154522417e-07-0.0011834557166841514j),0j,(3.091083324678854e-07-0.0005158005170805325j),0j,(1.3182478419217636e-07-0.00020716883527716198j),0j,(5.179636905573262e-08-7.715478810887505e-05j),0j,(1.887142447287938e-08-2.6785677597110052e-05j),0j,(6.410417695664306e-09-8.708557107144286e-06j),0j,(2.0398142252114997e-09-2.662252228768289e-06j),0j,(6.105218329449882e-10-7.680038010529386e-07j),0j,(1.724992477056819e-10-2.0973464226453614e-07j),0j,(4.615727902686842e-11-5.437601133829504e-08j),0j,(1.1730135811799328e-11-1.3418076586645306e-08j),0j,(2.8385251994000037e-12-3.158851481079238e-09j),0j,(6.555697459083382e-13-7.10957360887722e-10j),0j,(1.4480999493794222e-13-1.532757820305355e-10j),0j,(3.06526323258812e-14-3.170954747756089e-11j),0j,(6.22903580252282e-15-6.305257329492757e-12j),0j,(1.2141522574225745e-15-1.2068925086575424e-12j),0j,(2.4889137579032773e-16-2.2266590403874908e-13j),0j,(-8.602486199606911e-17-3.97839173450465e-14j),0j,(7.468775724489536e-16-6.100444605078793e-15j),0j,(-3.855178373988548e-15-4.917021852035147e-15j),0j,(1.793734581393338e-14+1.7399075755062017e-14j),0j,(-7.364618665402237e-14-7.221081515445976e-14j),0j,(2.632488444081479e-13+2.579836023855994e-13j),0j,(-8.038249738453382e-13-7.876729754500225e-13j),0j,(2.039644455538265e-12+1.9984208627098514e-12j),0j,(-4.115712173223811e-12-4.032020470163829e-12j),0j,(6.0830047841532876e-12+5.95850508991308e-12j),0j,(-5.311913404544901e-12-5.202437275779483e-12j),0j
